	version	m	n_cl	n_incl	sparse_rate	hetero_rate	drop_rate	sim_matrix	r	lambdaW	lambdaH	lambdaC	RMSE	MAE	AUROC	AUPRC
774	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	20	1	1	1	0.36663889794221244	0.1857236770338663	0.901173388729938	0.8646515925887784
775	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	30	1	1	0	0.39297865488209094	0.20005438735918174	0.8203986471275327	0.7842039365236709
776	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	30	1	1	0	0.3929786548782249	0.20005438735787714	0.8203986471275327	0.7842039365236709
777	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	30	1	1	0.1	0.38846731194964107	0.19526843913987071	0.8474292907396441	0.8108821994484583
778	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	30	1	1	0.1	0.3885241115803061	0.19530736303604324	0.8474019474580389	0.8106783363297725
779	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	30	1	1	1	0.37544199518955135	0.18455730749348395	0.9031414957842967	0.8696396016045819
780	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	30	1	1	1	0.3803005803690386	0.1891996005921869	0.8830902337610473	0.8464074396216683
781	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	40	1	1	0	0.40061852345497667	0.19873476165223194	0.8150673522722769	0.7785772782567848
782	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	40	1	1	0	0.40061855422589243	0.19873478422895893	0.8150677106376977	0.7785774862414995
783	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	40	1	1	0.1	0.39632625862866244	0.19423611135498087	0.8478416976658728	0.8105210496208661
784	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	40	1	1	0.1	0.39617163701439884	0.19427676164069055	0.8489522004317728	0.8106194107087222
785	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	40	1	1	1	0.38400117794577565	0.1851256380630038	0.9051073451365047	0.8714037322482975
786	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	40	1	1	1	0.38753141426418725	0.18848040260165294	0.8882663563891072	0.85132467949781
787	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	50	1	1	0	0.40537367454967743	0.196459243744126	0.8223558598731	0.7853434946854161
788	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	50	1	1	0	0.40537367454967743	0.19645924374412593	0.8223558598731	0.7853434946854161
789	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	50	1	1	0.1	0.4010600009908787	0.1921153778288672	0.8612619451257967	0.8243005080160422
790	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	50	1	1	0.1	0.4009642927038306	0.19220650803925815	0.860814991773005	0.8237678243047079
791	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_M	50	1	1	1	0.38884331178970644	0.18418783131392474	0.9196358376601776	0.885446268780324
792	v2	100	8	10	0.3	0.2	0.5941239853771252	S_lsi_X	50	1	1	1	0.3920580273764066	0.18720263662898157	0.9010361706103228	0.8639925214602684
793	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	5	1	1	0	0.35514213592056587	0.209463029925	0.8686205848394656	0.8255825592707418
794	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	8	1	1	0	0.32818028400355226	0.18463374175625002	0.9353040755680864	0.894910770400649
795	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	10	1	1	0	0.3342982204543022	0.1878231777775	0.9212917367599566	0.8816259575505357
796	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	20	1	1	0	0.35747101255299685	0.20250259592500003	0.869509976140747	0.830498872062925
797	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	30	1	1	0	0.3635133728931427	0.20329556360375003	0.859009869312015	0.8214768788252202
798	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	40	1	1	0	0.36879791605434536	0.20308072800125002	0.8601186160873535	0.8181414982383939
799	v2	100	8	10	0.3	0.2	0.5941239853771252	scOpen	50	1	1	0	0.3729891502403873	0.20303788258125	0.8590781020881308	0.814884157484584
800	v2	100	8	10	0.3	0.2	0.5974068465760393	X	0	1	1	0	0.43305569719064374	0.19325	0.6991047100038925	0.7957297100038925
801	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	5	1	1	0	0.3657784151822926	0.20258216922606592	0.8721537811959788	0.8292995139303005
802	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	5	1	1	0	0.36577841518229615	0.2025821692260678	0.8721537811959788	0.8292995139303005
803	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	5	1	1	0.1	0.3635473677812645	0.1990304407977919	0.8811807911260695	0.8399033946900739
804	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	5	1	1	0.1	0.36349979725629566	0.1986139417908451	0.8828107087328422	0.840820850400527
805	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	5	1	1	1	0.356358563464521	0.19094824499905216	0.9028734384495563	0.8661951815889625
806	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	5	1	1	1	0.36451275876307426	0.1970649108929172	0.8900579326371918	0.847510115170784
807	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	8	1	1	0	0.3546311198196476	0.1889902652630689	0.9067660036500236	0.868818450796165
808	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	8	1	1	0	0.35463111981964757	0.1889902652630689	0.9067660036500236	0.868818450796165
809	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	8	1	1	0.1	0.34945295979507823	0.1827209791916824	0.9242405824613527	0.8872737638641178
810	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	8	1	1	0.1	0.34922809048488357	0.1825008147342571	0.9246815869481595	0.8875444550148273
811	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	8	1	1	1	0.33622945194642107	0.1660809642563743	0.9556412415240306	0.923467889917185
812	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	8	1	1	1	0.34416022457690426	0.1774132502574674	0.9374212984740298	0.9009937828194265
813	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	10	1	1	0	0.36233740918766655	0.19334096872209933	0.887807111102383	0.8483917006815739
814	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	10	1	1	0	0.3623374091864813	0.19334096872290885	0.887807111102383	0.8483917006815739
815	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	10	1	1	0.1	0.3575058564820107	0.18760635047426225	0.9060533581742687	0.8673713407814078
816	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	10	1	1	0.1	0.35750033285458743	0.1875708153181157	0.9055627917497686	0.8667555974757807
817	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	10	1	1	1	0.3368550805185003	0.16777116107080298	0.9529811666786959	0.9237953851858771
818	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	10	1	1	1	0.35073440484043417	0.18123414075014277	0.9268933108155616	0.8886557870292654
819	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	20	1	1	0	0.38328448558162986	0.20152698749650452	0.839173554868147	0.801580628507577
820	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	20	1	1	0	0.38328851567738237	0.20152602673192027	0.8392140501606947	0.8015735479807622
821	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	20	1	1	0.1	0.3786386584248217	0.19658271937841182	0.8613630400109975	0.8238617527554768
822	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	20	1	1	0.1	0.37909477195232577	0.1968672827549909	0.8611877276471541	0.8222301885422089
823	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	20	1	1	1	0.3644998172865703	0.18386409097391726	0.9129816368541278	0.8798569261222284
824	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	20	1	1	1	0.3727438172516036	0.1913578177440334	0.8858373914036308	0.8489753085918865
825	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	30	1	1	0	0.39552926315741244	0.20318675419489848	0.812477015337825	0.7777709115077375
826	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	30	1	1	0	0.39552926004357536	0.2031867518400919	0.8124768719916567	0.7777707858571846
827	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	30	1	1	0.1	0.3913691219382687	0.19863694582078795	0.8384146802531119	0.8037129357611835
828	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	30	1	1	0.1	0.3918094453151221	0.19906010048200345	0.8361164111365924	0.8007968781408636
829	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	30	1	1	1	0.37849245214930943	0.18791035428957822	0.892734778984219	0.8637123662365216
830	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	30	1	1	1	0.38429835002308577	0.19299163747648515	0.8719955270261641	0.8383065752397318
831	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	40	1	1	0	0.4033606791961947	0.20219007694490373	0.8098750315271979	0.7731570806835755
832	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	40	1	1	0	0.40336067665826175	0.20219007402819042	0.8098753182195344	0.7731574172052351
833	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	40	1	1	0.1	0.3992100031435548	0.19778424060221464	0.8406222112450913	0.8049540747314378
834	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	40	1	1	0.1	0.3996384356703969	0.1982680855332685	0.8382036746933593	0.8016949177079354
835	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	40	1	1	1	0.3873857041541469	0.18880426163371009	0.8950196093974594	0.8645062832229288
836	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	40	1	1	1	0.3917120548407698	0.19293290393829227	0.8772251177750037	0.8407047593449583
837	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	50	1	1	0	0.40804455380920474	0.19989562432299032	0.8176453972727962	0.7799012619588479
838	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	50	1	1	0	0.4080445538092038	0.19989562432298938	0.8176453972727962	0.7799012619588479
839	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	50	1	1	0.1	0.40389932375971194	0.19568763637331849	0.8569809476457506	0.8197000169824566
840	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	50	1	1	0.1	0.4042188968733912	0.19602634469430674	0.8532339504792026	0.8155357292641789
841	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_M	50	1	1	1	0.3917891165622702	0.18766818439309638	0.9107404911856799	0.880024693271612
842	v2	100	8	10	0.3	0.2	0.5974068465760393	S_lsi_X	50	1	1	1	0.39553587347157887	0.19116413826958367	0.890431277732556	0.8560735542121096
843	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	5	1	1	0	0.35825500152279355	0.2090741783025	0.8692293043431953	0.8236628533311222
844	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	8	1	1	0	0.336108547568074	0.18621616205375	0.9311705812952316	0.8942510791829993
845	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	10	1	1	0	0.34458124067438684	0.192372448045	0.9132036442322985	0.8727390308188594
846	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	20	1	1	0	0.3619827087312561	0.20018368500875	0.8747823198842852	0.835027460353639
847	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	30	1	1	0	0.3708741045678501	0.20436483431875	0.8601773521798186	0.8193042579142928
848	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	40	1	1	0	0.37595345957743476	0.20462701942375	0.8564828197108721	0.8148959253413329
849	v2	100	8	10	0.3	0.2	0.5974068465760393	scOpen	50	1	1	0	0.3793211217456845	0.20362899175500004	0.8620454752817809	0.8184135905862358
850	v2	100	8	10	0.3	0.2	0.5988983988461364	X	0	1	1	0	0.4321573114733644	0.191625	0.7016348773841962	0.7974473773841961
851	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	5	1	1	0	0.367401399371938	0.20351519418446284	0.8664935427209927	0.8223454595417418
852	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	5	1	1	0	0.3674013977736467	0.20351519038630167	0.8664937577402452	0.8223456318908655
853	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	5	1	1	0.1	0.36471615739359775	0.19953595628851556	0.8778693154553904	0.8349663652492332
854	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	5	1	1	0.1	0.36452393921626447	0.19938439260128799	0.8797255408253829	0.834972213754321
855	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	5	1	1	1	0.3561708915636654	0.19071621196599226	0.9102926060827944	0.8673649312965149
856	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	5	1	1	1	0.36136601048700545	0.19428055406912031	0.895935842268757	0.8570072467531361
857	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	8	1	1	0	0.3539965676368092	0.1873385018097699	0.9195071128010351	0.8768518045911482
858	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	8	1	1	0	0.3539965676368092	0.18733850180976988	0.919507112801035	0.8768518045911482
859	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	8	1	1	0.1	0.34842298551379614	0.18058953499401623	0.9373423147352908	0.8969143574132202
860	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	8	1	1	0.1	0.34846920574135093	0.1806803445366441	0.9377405303908571	0.8965229595971599
861	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	8	1	1	1	0.3344819913541291	0.16406431193095056	0.9664287574202249	0.93088871822077
862	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	8	1	1	1	0.3413258256624322	0.17509043685300915	0.9476981794821604	0.9102941924298033
863	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	10	1	1	0	0.36084770739465677	0.19106582652318788	0.9007142151162977	0.8585376245690316
864	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	10	1	1	0	0.36084770739465677	0.19106582652318796	0.9007142151162979	0.8585376245569624
865	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	10	1	1	0.1	0.3554078284785417	0.1847919234225642	0.9200289286902268	0.8798647852185534
866	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	10	1	1	0.1	0.3553846131114899	0.1848033657349249	0.9197117394562979	0.8796259967646147
867	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	10	1	1	1	0.33582407222865557	0.16640004491661617	0.9600965121081999	0.9276880320133337
868	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	10	1	1	1	0.3470850696999035	0.178329081400534	0.9371961016436143	0.9006877656252446
869	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	20	1	1	0	0.3828974300875714	0.2001090590501878	0.8397640694085013	0.8030157144188474
870	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	20	1	1	0	0.3828974287067381	0.2001090560354451	0.8397639260623331	0.8030156278434767
871	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	20	1	1	0.1	0.37825586573609105	0.19493072329247632	0.8617579587046925	0.8251058362384287
872	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	20	1	1	0.1	0.37829740690324815	0.19517776565354314	0.861837730847357	0.8247888010770725
873	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	20	1	1	1	0.36338590734482235	0.18201647150316252	0.914656099282703	0.8812739370058945
874	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	20	1	1	1	0.36982955576537246	0.18870311892961508	0.8945725485350418	0.8581881413333232
875	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	30	1	1	0	0.3953698818072455	0.2019225754634509	0.8155813916318376	0.7809389008447355
876	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	30	1	1	0	0.3953700027348067	0.201922476135426	0.8155688846786526	0.7809345611185816
877	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	30	1	1	0.1	0.3909933715450734	0.19726678761310348	0.8406919491559742	0.8066948864722505
878	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	30	1	1	0.1	0.39093856267395843	0.197416299026244	0.8410380584793595	0.8067471706965024
879	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	30	1	1	1	0.37853729440746864	0.1872521701411701	0.896433791020925	0.8638939545499097
880	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	30	1	1	1	0.38287772188261204	0.1915390855204862	0.8762611506296587	0.8412044994390142
881	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	40	1	1	0	0.4035911811719587	0.20102752898254997	0.8065297978338818	0.7704476601452949
882	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	40	1	1	0	0.40359118980285597	0.20102751820507522	0.8065304428916391	0.7704482232051139
883	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	40	1	1	0.1	0.39930362975328126	0.19667459640987445	0.8404361479186243	0.8021934142341784
884	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	40	1	1	0.1	0.39947029641709175	0.19683862509986988	0.8392431494328616	0.8013463280136311
885	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	40	1	1	1	0.3869840413218975	0.1875436697264114	0.9007742054877356	0.8667305305388177
886	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	40	1	1	1	0.39053748967797225	0.19140497403746143	0.8797744935418608	0.8444479361458626
887	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	50	1	1	0	0.40780272207389423	0.19887272893469793	0.817532153799831	0.77986212354691
888	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	50	1	1	0	0.4078027220832844	0.1988727289342412	0.8175322254729152	0.7798621637273312
889	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	50	1	1	0.1	0.4036525359170519	0.1946295609881557	0.8566863354333307	0.8187031973328852
890	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	50	1	1	0.1	0.4036934328167856	0.19491747403933976	0.8550723650877827	0.817072888801154
891	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_M	50	1	1	1	0.39151079883233864	0.18650635213728387	0.9163580125025095	0.8816791168498926
892	v2	100	8	10	0.3	0.2	0.5988983988461364	S_lsi_X	50	1	1	1	0.3947489443468329	0.19002139517599165	0.8962605213399799	0.8590566626720595
893	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	5	1	1	0	0.3544810081934498	0.2051786314	0.8886924887109517	0.8396229748104128
894	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	8	1	1	0	0.334319444551134	0.185398491875	0.9420946702532834	0.8997829521272401
895	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	10	1	1	0	0.34079475381602603	0.19067786806624998	0.924323902421683	0.8814774253013489
896	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	20	1	1	0	0.3588643849694405	0.20007914041500002	0.8806436013603265	0.8395384373222482
897	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	30	1	1	0	0.3677087156232458	0.20377341436875004	0.8600973650179013	0.8216482394540178
898	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	40	1	1	0	0.3740681664971636	0.205029163995	0.8606400736111244	0.8170038724040125
899	v2	100	8	10	0.3	0.2	0.5988983988461364	scOpen	50	1	1	0	0.3788207944391047	0.20421189505249995	0.8584660497859877	0.8115079620500157
900	v2	100	8	10	0.3	0.2	0.33624140908625955	X	0	1	1	0	0.32205840414845566	0.10874999999999999	0.8306734137796807	0.8850484137796808
901	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	5	1	1	0	0.25908835653870504	0.14508503741108836	0.9558735339897776	0.9359841290300377
902	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	5	1	1	0	0.2590883565387051	0.14508503741108836	0.9558735339897776	0.9359841290300377
903	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	5	1	1	0.1	0.25751360814117913	0.14248079979214948	0.957523233367777	0.9379778431197324
904	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	5	1	1	0.1	0.2576298666493937	0.14238725101668948	0.9574833831329868	0.9378244402270802
905	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	5	1	1	1	0.25165283036651787	0.13489979904184063	0.9625170196697461	0.944298797623227
906	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	5	1	1	1	0.2561017666016279	0.1374421854404014	0.9572414148008789	0.9397885644736333
907	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	8	1	1	0	0.22838831353907346	0.11146859180126598	0.98220077795399	0.9656139178418329
908	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	8	1	1	0	0.22838831353907346	0.11146859180126598	0.98220077795399	0.9656139178418329
909	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	8	1	1	0.1	0.2262478014948531	0.10781536593196266	0.9833044717768954	0.9669500054459264
910	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	8	1	1	0.1	0.22667155241412001	0.10786843716124458	0.9830269535950468	0.9663925468352111
911	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	8	1	1	1	0.21842400911407278	0.09672462402759666	0.9863032019448637	0.9711810875138184
912	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	8	1	1	1	0.22718546710406207	0.10709058055479301	0.9833656447542218	0.9663337686948796
913	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	10	1	1	0	0.23656771281580155	0.11530519974694442	0.9759059818284362	0.9595005149645844
914	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	10	1	1	0	0.23656771281580163	0.11530519974694439	0.9759059818284362	0.9595005149645844
915	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	10	1	1	0.1	0.2339267903942027	0.11166287292388999	0.978446398459774	0.9622933768748531
916	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	10	1	1	0.1	0.2346166001646827	0.1118049816224899	0.9780530565739305	0.9615095991505607
917	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	10	1	1	1	0.21795558620381567	0.09811543596023024	0.9875317144438251	0.9743994399897059
918	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	10	1	1	1	0.23322779880129332	0.10975832891998667	0.9803141990328578	0.9633100408780015
919	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	20	1	1	0	0.2619684908343067	0.12425445423544539	0.9553205403089785	0.9383378589902424
920	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	20	1	1	0	0.2619683164618941	0.12425435731524628	0.9553201102704734	0.9383372049816849
921	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	20	1	1	0.1	0.258397223998762	0.12044092577753263	0.9614971475187603	0.944914028407502
922	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	20	1	1	0.1	0.2591938609964045	0.12081749263432488	0.9602954049167306	0.9435896055072733
923	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	20	1	1	1	0.24424721134629235	0.10921208909507722	0.9778836930760719	0.9638573144753854
924	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	20	1	1	1	0.2535306787418133	0.11662439530143551	0.969278873448197	0.9519923751918363
925	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	30	1	1	0	0.2778279640449451	0.12578348180466165	0.9366835315822786	0.9206352833030687
926	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	30	1	1	0	0.27782796404491206	0.1257834818046538	0.9366835315822786	0.9206352833030687
927	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	30	1	1	0.1	0.27414047434890493	0.12210582712756382	0.9462127189765025	0.9302853808758842
928	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	30	1	1	0.1	0.2748239721938147	0.12252974256256854	0.9455379885622657	0.9289599769966339
929	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	30	1	1	1	0.25988550572211155	0.11196749800125487	0.97099487042904	0.9564545767789899
930	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	30	1	1	1	0.2669931687583018	0.11825698892401122	0.9601143945426966	0.9432300158541571
931	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	40	1	1	0	0.28582414700839076	0.1233890237172671	0.9347600410228063	0.9178706312686105
932	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	40	1	1	0	0.28587164609529814	0.1234248538988171	0.9346184508450579	0.9176852741963505
933	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	40	1	1	0.1	0.28213659710677597	0.11987420881610886	0.9470858404876809	0.9302310464623254
934	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	40	1	1	0.1	0.282828533384858	0.12035405895062765	0.9450242358950417	0.9280619582655567
935	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	40	1	1	1	0.2681920589701264	0.11115300061369333	0.9732860439102283	0.958825868886408
936	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	40	1	1	1	0.2738207387241747	0.11604188936112796	0.9615751995074051	0.9443549044069057
937	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	50	1	1	0	0.2908779204787697	0.12040394539748864	0.939764219921978	0.9220360627125804
938	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	50	1	1	0	0.2908779204787697	0.12040394539748864	0.939764219921978	0.9220360627125804
939	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	50	1	1	0.1	0.2870927766101105	0.11697702021312936	0.9540603483068203	0.9369847652568002
940	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	50	1	1	0.1	0.28780555686146164	0.11746344893449098	0.9514996481926664	0.934002344295462
941	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_M	50	1	1	1	0.29872394798069185	0.10589758545094963	0.9332690975262108	0.9333588114355799
942	v2	100	8	10	0.3	0.2	0.33624140908625955	S_lsi_X	50	1	1	1	0.3023665838624419	0.10779714660352524	0.9246996844019086	0.9228960278194056
943	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	5	1	1	0	0.2628462622980785	0.16009915835625002	0.953708254280908	0.9299182548583477
944	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	8	1	1	0	0.2194227434095728	0.11610710427	0.9844570466431947	0.9672630188651
945	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	10	1	1	0	0.2238193539468636	0.117992695565	0.9818778907098711	0.9649914818093143
946	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	20	1	1	0	0.24261240081298308	0.12781356699125002	0.9703996254651314	0.9532169247121862
947	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	30	1	1	0	0.25031698785799217	0.12813415875	0.9655168607705188	0.9480959449873866
948	v2	100	8	10	0.3	0.2	0.33624140908625955	scOpen	40	1	1	0	0.2556547678894031	0.12913185432125002	0.9627783397345758	0.9450485334537319
